Prey_Highest,Prey_Higher,Prey_Phylum,Prey_Class,Prey_Order,Prey_Family,Prey_Genus,Prey_Species,Prey_Species_Current,Prey_Count,Snake_Species,Snake_Subspecies,FullSpName,Age_Class,SVL(mm),Sex,Location,Latitude,Longitude,Citation,Full_Citation
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris sierra,Pseudacris sierra,15,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Female,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris sierra,Pseudacris sierra,19,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Female,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris sierra,Pseudacris sierra,23,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Male,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates catesbeianus,Lithobates catesbeianus,1,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Male,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana draytonii,Rana draytonii,1,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Male,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana draytonii,Rana draytonii,3,Thamnophis_sirtalis,_tetrataenia,Thamnophis_sirtalis_tetrataenia,Adult ,,Female,"San Mateo County, California ",,,Kim_2017,"Kim, R. 2017. When frogs violate trophic hierarchy: conservation of the endangered San Francisco gartersnake. M.S. thesis, San Francisco State University, San Francisco, Calif."
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus boreas halophilus,Anaxyrus boreas halophilus,1,Thamnophis_hammondii,,Thamnophis_hammondii,,,,California,37.24201,-119.60594,Klauber_1931,"Klauber, L. M. (1931). A statistical survey of the snakes of the southern border of California. 1931. Bulletin of the Zoological Society of San Diego 8: 1-93"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris regilla,Pseudacris regilla,1,Thamnophis_hammondii,,Thamnophis_hammondii,Juvenile,,,California,37.24201,-119.60594,Klauber_1931,"Klauber, L. M. (1931). A statistical survey of the snakes of the southern border of California. 1931. Bulletin of the Zoological Society of San Diego 8: 1-93"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris regilla,Pseudacris regilla,1,Thamnophis_hammondii,,Thamnophis_hammondii,,,,California,37.24201,-119.60594,Klauber_1931,"Klauber, L. M. (1931). A statistical survey of the snakes of the southern border of California. 1931. Bulletin of the Zoological Society of San Diego 8: 1-93"
Amphibian ,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris regilla,Pseudacris regilla,1,Thamnophis_hammondii,,Thamnophis_hammondii,,,,California,37.24201,-119.60594,Klauber_1931,"Klauber, L. M. (1931). A statistical survey of the snakes of the southern border of California. 1931. Bulletin of the Zoological Society of San Diego 8: 1-93"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,,,,,1,Thamnophis_hammondii,,Thamnophis_hammondii,,,,California,37.24201,-119.60594,Klauber_1931,"Klauber, L. M. (1931). A statistical survey of the snakes of the southern border of California. 1931. Bulletin of the Zoological Society of San Diego 8: 1-93"
Amphibian ,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Plethodon,Plethodon albagula,Plethodon albagula,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,395,Female,United States,34.56975,-93.21694,Konvalinka_and_Trauth_2003,"Konvalinka, R. and Trauth, S. THAMNOPHIS SIRTALIS SIRTALIS (Eastern Garter Snake) and PLETHODON ALBAGULA (Western Slimy Salamander). PREDATION. 2003. Herpetological Review 34(4): 378-378"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus americanus,Anaxyrus americanus,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla crucifer,Pseudacris crucifer,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla versicolor,Dryophytes versicolor,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Male,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla versicolor,Dryophytes versicolor,5,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana clamitans,Lithobates clamitans,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,Ambystoma maculatum,Ambystoma maculatum,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,Ambystoma maculatum,Ambystoma maculatum,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Male,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Salamander_Adult,Chordata,Amphibia,Urodela,Plethodontidae,Plethodon,Plethodon cinereus ,Plethodon cinereus ,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Bird,Bird_Juvenile,Chordata,Aves,Passeriformes,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Male,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,3,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Female,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Mammal,Shrew,Chordata,Mammalia,Eulipotyphia,Soricidae,Blarina,Blarina brevicauda,Blarina brevicauda,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,Adult ,,Male,"Beaver Island, Lake Michigan, Charlevoix County, MI",,,Krause_et_al_2003,"Krause, M. A., Burghardt, G. M., & Gillingham, J. C. 2003. Body size plasticity and local variation of relative head and body size sexual dimorphism in garter snakes ( Thamnophis sirtalis ). Journal of Zoology, 261(4), 399–407. https://doi.org/10.1017/S0952836903004321"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus americanus,Anaxyrus americanus,2,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus americanus,Anaxyrus americanus,31,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana palustris,Lithobates palustris,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pipiens,Lithobates pipiens,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,Rana sylvatica,Lithobates sylvaticus,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Rana,,,9,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Fish,Fish,Chordata,Actinopterygii,Cypriniformes,Leuciscidae,Notropis,Notropis heterolepis,Notropis heterolepis,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Fish,Fish,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Salvelinus fontinalis,Salvelinus fontinalis,4,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Leech,Annelida,Clitellata,Arhynchobdellida,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Earthworm,Annelida,Clitellata,Opisthopora,Lumbricidae,Lumbricus,,,50,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Beetle,Arthropoda,Insecta,Coleoptera,Carabidae,,,,4,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Moth,Arthropoda,Insecta,Lepidoptera,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Grasshopper,Arthropoda,Insecta,Orthoptera,Acrididae,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Invertebrate,Snail,Mollusca,Gastropoda,,,,,,1,Thamnophis_sirtalis,_sirtalis,Thamnophis_sirtalis_sirtalis,,,,Michigan ,,,Lagler_and_Slayer_1945,"Lagler, K. F., & Salyer, J. C. 1945. Influence of Availability on the Feeding Habits of the Common Garter Snake. Copeia, 1945(3), 159–162. https://doi.org/10.2307/1438279"
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla avivoca,Dryophytes avivoca,2,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Adult ,>280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla avivoca,Dryophytes avivoca,11,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Juvenile ,<280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla cinerea,Dryophytes cinereus,4,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Adult ,>280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla cinerea,Dryophytes cinereus,15,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Juvenile ,<280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla squirella,Dryophytes squirellus,1,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Adult ,>280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla squirella,Dryophytes squirellus,3,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Juvenile ,<280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Tadpoles,Chordata,Amphibia,Anura,Hylidae,Hyla,,,5,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Juvenile ,<280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Hylidae,Hyla,,,9,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Adult ,>280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
Amphibian,Frog_Adult,Chordata,Amphibia,Anura,Ranidae,Lithobates,Lithobates clamitans,Lithobates clamitans,15,Thamnophis_sauritus,_sauritus,Thamnophis_sauritus_sauritus,Adult ,>280,," Upper Delta Wildlife Management Area, AL",31.54000,87.85000,Langford_et_al_2011,"Langford, G., Borden, J., & Nelson, D. (2011). Ecology of the Eastern Ribbonsnake (Thamnophis sauritus) in southern Alabama with evidence of seasonal multiple broods. Herpetological Conservation and Biology, 6, 400–409."
